Site,Plot,Year,Block,Trt,category,biomass
SEV.blue,11,2013,7,chr,ANPP.WOODY,19.32318115
SEV.blue,11,2014,7,chr,ANPP.WOODY,45.7661515
SEV.blue,11,2015,7,chr,ANPP.WOODY,13.52409101
SEV.blue,11,2016,7,chr,ANPP.WOODY,42.45280848
SEV.blue,11,2017,7,chr,ANPP.WOODY,51.51769752
SEV.blue,11,2018,7,chr,ANPP.WOODY,45.03422439
SEV.blue,12,2012,7,deluge,ANPP.WOODY,21.61877594
SEV.blue,12,2013,7,deluge,ANPP.WOODY,17.68731775
SEV.blue,12,2014,7,deluge,ANPP.WOODY,44.16358784
SEV.blue,12,2015,7,deluge,ANPP.WOODY,38.83474088
SEV.blue,12,2016,7,deluge,ANPP.WOODY,56.03511516
SEV.blue,12,2017,7,deluge,ANPP.WOODY,66.15404998
SEV.blue,12,2018,7,deluge,ANPP.WOODY,44.46688659
SEV.blue,13,2012,6,con,ANPP.WOODY,24.43744752
SEV.blue,13,2013,6,con,ANPP.WOODY,42.08257381
SEV.blue,13,2014,6,con,ANPP.WOODY,30.11090318
SEV.blue,13,2015,6,con,ANPP.WOODY,37.84817656
SEV.blue,13,2016,6,con,ANPP.WOODY,86.40360368
SEV.blue,13,2017,6,con,ANPP.WOODY,96.38323633
SEV.blue,13,2018,6,con,ANPP.WOODY,87.54476699
SEV.blue,14,2012,6,chr,ANPP.WOODY,19.98712763
SEV.blue,14,2013,6,chr,ANPP.WOODY,19.41039663
SEV.blue,14,2014,6,chr,ANPP.WOODY,24.17765622
SEV.blue,14,2015,6,chr,ANPP.WOODY,13.25449662
SEV.blue,14,2016,6,chr,ANPP.WOODY,52.84872074
SEV.blue,14,2017,6,chr,ANPP.WOODY,38.7900604
SEV.blue,14,2018,6,chr,ANPP.WOODY,28.99991208
SEV.blue,15,2012,6,deluge,ANPP.WOODY,21.88172831
SEV.blue,15,2013,6,deluge,ANPP.WOODY,17.78634688
SEV.blue,15,2014,6,deluge,ANPP.WOODY,39.70437331
SEV.blue,15,2015,6,deluge,ANPP.WOODY,41.34740251
SEV.blue,15,2016,6,deluge,ANPP.WOODY,71.23813041
SEV.blue,15,2017,6,deluge,ANPP.WOODY,65.31969184
SEV.blue,15,2018,6,deluge,ANPP.WOODY,28.93645015
SEV.blue,16,2012,5,con,ANPP.WOODY,22.01797873
SEV.blue,16,2013,5,con,ANPP.WOODY,22.61554147
SEV.blue,16,2014,5,con,ANPP.WOODY,19.49271165
SEV.blue,16,2015,5,con,ANPP.WOODY,43.32139655
SEV.blue,16,2016,5,con,ANPP.WOODY,65.77903074
SEV.blue,16,2017,5,con,ANPP.WOODY,82.47806906
SEV.blue,16,2018,5,con,ANPP.WOODY,91.43229647
SEV.blue,18,2012,5,chr,ANPP.WOODY,32.51079405
SEV.blue,18,2013,5,chr,ANPP.WOODY,16.7414232
SEV.blue,18,2014,5,chr,ANPP.WOODY,16.38900964
SEV.blue,18,2015,5,chr,ANPP.WOODY,18.79504412
SEV.blue,18,2016,5,chr,ANPP.WOODY,62.36678074
SEV.blue,18,2017,5,chr,ANPP.WOODY,30.90926909
SEV.blue,18,2018,5,chr,ANPP.WOODY,19.27817825
SEV.blue,19,2012,3,con,ANPP.WOODY,16.96767274
SEV.blue,19,2013,3,con,ANPP.WOODY,33.00174741
SEV.blue,19,2014,3,con,ANPP.WOODY,23.18312391
SEV.blue,19,2015,3,con,ANPP.WOODY,37.24035493
SEV.blue,19,2016,3,con,ANPP.WOODY,58.36220319
SEV.blue,19,2017,3,con,ANPP.WOODY,89.94710816
SEV.blue,19,2018,3,con,ANPP.WOODY,68.05712847
SEV.blue,20,2012,3,chr,ANPP.WOODY,29.18552928
SEV.blue,20,2013,3,chr,ANPP.WOODY,36.65743931
SEV.blue,20,2014,3,chr,ANPP.WOODY,20.39747232
SEV.blue,20,2015,3,chr,ANPP.WOODY,23.88641998
SEV.blue,20,2016,3,chr,ANPP.WOODY,74.35379476
SEV.blue,20,2017,3,chr,ANPP.WOODY,64.68133525
SEV.blue,20,2018,3,chr,ANPP.WOODY,57.71625303
SEV.blue,21,2012,3,deluge,ANPP.WOODY,21.49062359
SEV.blue,21,2013,3,deluge,ANPP.WOODY,31.03077384
SEV.blue,21,2014,3,deluge,ANPP.WOODY,61.55928132
SEV.blue,21,2015,3,deluge,ANPP.WOODY,72.95665075
SEV.blue,21,2016,3,deluge,ANPP.WOODY,77.19516106
SEV.blue,21,2017,3,deluge,ANPP.WOODY,125.5772031
SEV.blue,21,2018,3,deluge,ANPP.WOODY,52.76397228
SEV.blue,23,2012,2,con,ANPP.WOODY,20.49042044
SEV.blue,23,2013,2,con,ANPP.WOODY,41.63498975
SEV.blue,23,2014,2,con,ANPP.WOODY,33.15624333
SEV.blue,23,2015,2,con,ANPP.WOODY,59.36547308
SEV.blue,23,2016,2,con,ANPP.WOODY,152.3869791
SEV.blue,23,2017,2,con,ANPP.WOODY,146.6230237
SEV.blue,23,2018,2,con,ANPP.WOODY,95.59383997
SEV.blue,24,2012,2,chr,ANPP.WOODY,34.32743085
SEV.blue,24,2013,2,chr,ANPP.WOODY,24.78994173
SEV.blue,24,2014,2,chr,ANPP.WOODY,29.90581226
SEV.blue,24,2015,2,chr,ANPP.WOODY,14.77322238
SEV.blue,24,2016,2,chr,ANPP.WOODY,71.64968253
SEV.blue,24,2017,2,chr,ANPP.WOODY,27.56568971
SEV.blue,24,2018,2,chr,ANPP.WOODY,18.3717295
SEV.blue,25,2012,5,deluge,ANPP.WOODY,51.80751088
SEV.blue,25,2013,5,deluge,ANPP.WOODY,64.41234551
SEV.blue,25,2014,5,deluge,ANPP.WOODY,73.1582204
SEV.blue,25,2015,5,deluge,ANPP.WOODY,76.81273382
SEV.blue,25,2016,5,deluge,ANPP.WOODY,86.72860079
SEV.blue,25,2017,5,deluge,ANPP.WOODY,93.79407637
SEV.blue,25,2018,5,deluge,ANPP.WOODY,39.9990773
SEV.blue,26,2012,4,con,ANPP.WOODY,22.74565373
SEV.blue,26,2013,4,con,ANPP.WOODY,22.85710122
SEV.blue,26,2014,4,con,ANPP.WOODY,26.91745366
SEV.blue,26,2015,4,con,ANPP.WOODY,51.78177524
SEV.blue,26,2016,4,con,ANPP.WOODY,167.9103543
SEV.blue,26,2017,4,con,ANPP.WOODY,78.92902961
SEV.blue,26,2018,4,con,ANPP.WOODY,68.78185549
SEV.blue,27,2012,4,chr,ANPP.WOODY,18.9812579
SEV.blue,27,2013,4,chr,ANPP.WOODY,21.52894198
SEV.blue,27,2014,4,chr,ANPP.WOODY,23.14018009
SEV.blue,27,2015,4,chr,ANPP.WOODY,15.02085949
SEV.blue,27,2016,4,chr,ANPP.WOODY,35.48866292
SEV.blue,27,2017,4,chr,ANPP.WOODY,41.64955536
SEV.blue,27,2018,4,chr,ANPP.WOODY,37.73967338
SEV.blue,28,2012,4,deluge,ANPP.WOODY,18.4653976
SEV.blue,28,2013,4,deluge,ANPP.WOODY,25.33332513
SEV.blue,28,2014,4,deluge,ANPP.WOODY,54.55895485
SEV.blue,28,2015,4,deluge,ANPP.WOODY,44.91171931
SEV.blue,28,2016,4,deluge,ANPP.WOODY,100.4668304
SEV.blue,28,2017,4,deluge,ANPP.WOODY,91.31438377
SEV.blue,28,2018,4,deluge,ANPP.WOODY,47.63549932
SEV.blue,29,2012,2,deluge,ANPP.WOODY,27.80258766
SEV.blue,29,2013,2,deluge,ANPP.WOODY,27.11477949
SEV.blue,29,2014,2,deluge,ANPP.WOODY,34.85380687
SEV.blue,29,2015,2,deluge,ANPP.WOODY,49.10362837
SEV.blue,29,2016,2,deluge,ANPP.WOODY,79.39893755
SEV.blue,29,2017,2,deluge,ANPP.WOODY,71.23360333
SEV.blue,29,2018,2,deluge,ANPP.WOODY,38.97595372
SEV.blue,30,2012,1,con,ANPP.WOODY,29.29825774
SEV.blue,30,2013,1,con,ANPP.WOODY,53.10775461
SEV.blue,30,2014,1,con,ANPP.WOODY,24.62445411
SEV.blue,30,2015,1,con,ANPP.WOODY,73.06434171
SEV.blue,30,2016,1,con,ANPP.WOODY,144.9316221
SEV.blue,30,2017,1,con,ANPP.WOODY,96.9486989
SEV.blue,30,2018,1,con,ANPP.WOODY,69.46706261
SEV.blue,31,2012,1,chr,ANPP.WOODY,12.05907787
SEV.blue,31,2013,1,chr,ANPP.WOODY,29.2314915
SEV.blue,31,2014,1,chr,ANPP.WOODY,17.22699264
SEV.blue,31,2015,1,chr,ANPP.WOODY,7.712102651
SEV.blue,31,2016,1,chr,ANPP.WOODY,49.89842682
SEV.blue,31,2017,1,chr,ANPP.WOODY,34.8070483
SEV.blue,31,2018,1,chr,ANPP.WOODY,13.07601493
SEV.blue,32,2012,1,deluge,ANPP.WOODY,19.65694282
SEV.blue,32,2013,1,deluge,ANPP.WOODY,22.11632243
SEV.blue,32,2014,1,deluge,ANPP.WOODY,34.39380127
SEV.blue,32,2015,1,deluge,ANPP.WOODY,39.98146339
SEV.blue,32,2016,1,deluge,ANPP.WOODY,55.83115296
SEV.blue,32,2017,1,deluge,ANPP.WOODY,47.30506855
SEV.blue,32,2018,1,deluge,ANPP.WOODY,45.59549082
SGS,1,2012,1,con,BOGR,27.43333333
SGS,1,2013,1,con,BOGR,64.8
SGS,1,2014,1,con,BOGR,34.16666667
SGS,1,2015,1,con,BOGR,63.1
SGS,1,2016,1,con,BOGR,35.7
SGS,1,2017,1,con,BOGR,38.7
SGS,2,2012,1,chr,BOGR,25.86666667
SGS,2,2013,1,chr,BOGR,54.2
SGS,2,2014,1,chr,BOGR,43.8
SGS,2,2015,1,chr,BOGR,13.8
SGS,2,2017,1,chr,BOGR,1.633333333
SGS,3,2012,1,int,BOGR,26.2
SGS,3,2013,1,int,BOGR,82.43333
SGS,3,2014,1,int,BOGR,82.66666667
SGS,3,2015,1,int,BOGR,52.56666667
SGS,3,2016,1,int,BOGR,15.16666667
SGS,3,2017,1,int,BOGR,10.3
SGS,4,2012,2,con,BOGR,25.76666667
SGS,4,2013,2,con,BOGR,63.63333
SGS,4,2014,2,con,BOGR,52.63333333
SGS,4,2015,2,con,BOGR,56.76666667
SGS,4,2016,2,con,BOGR,7.333333333
SGS,4,2017,2,con,BOGR,18.2
SGS,5,2012,2,int,BOGR,22.53333333
SGS,5,2013,2,int,BOGR,115.1333
SGS,5,2014,2,int,BOGR,26.73333333
SGS,5,2015,2,int,BOGR,26.8
SGS,5,2016,2,int,BOGR,2.966666667
SGS,5,2017,2,int,BOGR,1.833333333
SGS,6,2012,2,chr,BOGR,38.96666667
SGS,6,2013,2,chr,BOGR,46.53333
SGS,6,2014,2,chr,BOGR,70.83333333
SGS,6,2015,2,chr,BOGR,30.33333333
SGS,6,2016,2,chr,BOGR,9.333333333
SGS,6,2017,2,chr,BOGR,8.966666667
SGS,7,2012,3,chr,BOGR,26.6
SGS,7,2013,3,chr,BOGR,60.7
SGS,7,2014,3,chr,BOGR,42.86666667
SGS,7,2015,3,chr,BOGR,32.83333333
SGS,7,2016,3,chr,BOGR,2.066666667
SGS,7,2017,3,chr,BOGR,4.766666667
SGS,8,2012,3,con,BOGR,22.73333333
SGS,8,2013,3,con,BOGR,52.36667
SGS,8,2014,3,con,BOGR,54.63333333
SGS,8,2015,3,con,BOGR,64.7
SGS,8,2016,3,con,BOGR,35.46666667
SGS,8,2017,3,con,BOGR,32.53333333
SGS,9,2012,3,int,BOGR,27.3
SGS,9,2013,3,int,BOGR,89.2
SGS,9,2014,3,int,BOGR,48.03333333
SGS,9,2015,3,int,BOGR,44.1
SGS,9,2016,3,int,BOGR,29.8
SGS,9,2017,3,int,BOGR,2.3
SGS,10,2012,4,con,BOGR,27.46666667
SGS,10,2013,4,con,BOGR,35.26667
SGS,10,2014,4,con,BOGR,59.06666667
SGS,10,2015,4,con,BOGR,35.16666667
SGS,10,2016,4,con,BOGR,36
SGS,10,2017,4,con,BOGR,3.933333333
SGS,11,2012,4,int,BOGR,27.36666667
SGS,11,2013,4,int,BOGR,85.06667
SGS,11,2014,4,int,BOGR,70.36666667
SGS,11,2015,4,int,BOGR,115.9333333
SGS,11,2016,4,int,BOGR,14.1
SGS,11,2017,4,int,BOGR,6.1
SGS,12,2012,4,chr,BOGR,19.9
SGS,12,2013,4,chr,BOGR,88.26667
SGS,12,2014,4,chr,BOGR,66.1
SGS,12,2015,4,chr,BOGR,54.66666667
SGS,12,2016,4,chr,BOGR,9.066666667
SGS,12,2017,4,chr,BOGR,9.033333333
SGS,13,2012,5,con,BOGR,23.56666667
SGS,13,2013,5,con,BOGR,80.5
SGS,13,2014,5,con,BOGR,73.23333333
SGS,13,2015,5,con,BOGR,70.36666667
SGS,13,2016,5,con,BOGR,48.13333333
SGS,13,2017,5,con,BOGR,15.63333333
SGS,14,2012,5,chr,BOGR,25.36666667
SGS,14,2013,5,chr,BOGR,88.86667
SGS,14,2014,5,chr,BOGR,26.03333333
SGS,14,2015,5,chr,BOGR,24.5
SGS,14,2016,5,chr,BOGR,18.76666667
SGS,15,2012,5,int,BOGR,19.8
SGS,15,2013,5,int,BOGR,62.5
SGS,15,2014,5,int,BOGR,74.56666667
SGS,15,2015,5,int,BOGR,87.93333333
SGS,15,2016,5,int,BOGR,4.566666667
SGS,16,2012,6,con,BOGR,18.83333333
SGS,16,2013,6,con,BOGR,46.83333
SGS,16,2014,6,con,BOGR,51.33333333
SGS,16,2015,6,con,BOGR,43.76666667
SGS,16,2016,6,con,BOGR,21.63333333
SGS,16,2017,6,con,BOGR,35.9
SGS,17,2012,6,int,BOGR,24.76666667
SGS,17,2013,6,int,BOGR,73.8
SGS,17,2014,6,int,BOGR,61.23333333
SGS,17,2015,6,int,BOGR,51.76666667
SGS,17,2016,6,int,BOGR,30
SGS,17,2017,6,int,BOGR,3.066666667
SGS,18,2012,6,chr,BOGR,23.2
SGS,18,2013,6,chr,BOGR,50.66667
SGS,18,2014,6,chr,BOGR,56
SGS,18,2015,6,chr,BOGR,80
SGS,18,2016,6,chr,BOGR,24.46666667
SGS,18,2017,6,chr,BOGR,4.733333333
SGS,19,2012,7,int,BOGR,17.86666667
SGS,19,2013,7,int,BOGR,44.33333
SGS,19,2014,7,int,BOGR,53.06666667
SGS,19,2015,7,int,BOGR,27.36666667
SGS,19,2016,7,int,BOGR,7.833333333
SGS,19,2017,7,int,BOGR,0.7
SGS,20,2012,7,con,BOGR,19.53333333
SGS,20,2013,7,con,BOGR,75.33333
SGS,20,2014,7,con,BOGR,106.8666667
SGS,20,2015,7,con,BOGR,91.33333333
SGS,20,2016,7,con,BOGR,13.26666667
SGS,20,2017,7,con,BOGR,31.96666667
SGS,21,2012,7,chr,BOGR,30.66666667
SGS,21,2013,7,chr,BOGR,40
SGS,21,2014,7,chr,BOGR,69.9
SGS,21,2015,7,chr,BOGR,56.8
SGS,21,2016,7,chr,BOGR,6.1
SGS,21,2017,7,chr,BOGR,36.13333333
SGS,22,2012,8,int,BOGR,30.4
SGS,22,2013,8,int,BOGR,48.63333
SGS,22,2014,8,int,BOGR,64.76666667
SGS,22,2015,8,int,BOGR,11.06666667
SGS,22,2016,8,int,BOGR,5.4
SGS,22,2017,8,int,BOGR,0.3
SGS,23,2012,8,con,BOGR,22.1
SGS,23,2013,8,con,BOGR,50.63333
SGS,23,2014,8,con,BOGR,46.2
SGS,23,2015,8,con,BOGR,60.23333333
SGS,23,2016,8,con,BOGR,38.4
SGS,23,2017,8,con,BOGR,20.36666667
SGS,24,2012,8,chr,BOGR,17
SGS,24,2013,8,chr,BOGR,22
SGS,24,2014,8,chr,BOGR,68.6
SGS,24,2015,8,chr,BOGR,33.03333333
SGS,24,2016,8,chr,BOGR,18.16666667
SGS,25,2012,9,chr,BOGR,42.13333333
SGS,25,2013,9,chr,BOGR,56.7
SGS,25,2014,9,chr,BOGR,61.03333333
SGS,25,2015,9,chr,BOGR,25.73333333
SGS,25,2016,9,chr,BOGR,6.566666667
SGS,25,2017,9,chr,BOGR,0.766666667
SGS,26,2012,9,int,BOGR,15.26666667
SGS,26,2013,9,int,BOGR,58.06667
SGS,26,2014,9,int,BOGR,78.66666667
SGS,26,2015,9,int,BOGR,31.33333333
SGS,26,2016,9,int,BOGR,4.933333333
SGS,26,2017,9,int,BOGR,0.466666667
SGS,27,2012,9,con,BOGR,42.93333333
SGS,27,2013,9,con,BOGR,90.03333
SGS,27,2014,9,con,BOGR,95.7
SGS,27,2015,9,con,BOGR,79.53333333
SGS,27,2016,9,con,BOGR,17.1
SGS,27,2017,9,con,BOGR,16.2
SGS,28,2012,10,int,BOGR,14.63333333
SGS,28,2013,10,int,BOGR,44.7
SGS,28,2014,10,int,BOGR,78.5
SGS,28,2015,10,int,BOGR,28.03333333
SGS,28,2016,10,int,BOGR,3.866666667
SGS,28,2017,10,int,BOGR,0.4
SGS,29,2012,10,chr,BOGR,14.36666667
SGS,29,2013,10,chr,BOGR,70.86667
SGS,29,2014,10,chr,BOGR,67.83333333
SGS,29,2015,10,chr,BOGR,32.6
SGS,29,2016,10,chr,BOGR,1.266666667
SGS,29,2017,10,chr,BOGR,8.166666667
SGS,30,2012,10,con,BOGR,17.46666667
SGS,30,2013,10,con,BOGR,64.33333
SGS,30,2014,10,con,BOGR,71.83333333
SGS,30,2015,10,con,BOGR,77.16666667
SGS,30,2016,10,con,BOGR,18.83333333
SGS,30,2017,10,con,BOGR,24
SGS,5,2012,2,int,BOHI,1.933333333
SGS,6,2012,2,chr,BOHI,1.466666667
SGS,10,2012,4,con,BOHI,1.633333333
SGS,11,2012,4,int,BOHI,1.633333333
SGS,15,2012,5,int,BOHI,5.333333333
SGS,19,2012,7,int,BOHI,4.533333333
SGS,20,2012,7,con,BOHI,2.533333333
SGS,21,2012,7,chr,BOHI,0.966666667
SGS,22,2012,8,int,BOHI,4.7
SGS,24,2012,8,chr,BOHI,6
SGS,26,2012,9,int,BOHI,3.166666667
SGS,28,2012,10,int,BOHI,9.566666667
SGS,30,2012,10,con,BOHI,2.4
SGS,1,2015,1,con,BUDA,6.333333333
SGS,2,2015,1,chr,BUDA,2.633333333
SGS,3,2012,1,int,BUDA,0.266666667
SGS,3,2014,1,int,BUDA,3.833333333
SGS,4,2014,2,con,BUDA,1.5
SGS,4,2016,2,con,BUDA,0.1
SGS,5,2012,2,int,BUDA,0.366666667
SGS,5,2014,2,int,BUDA,11.03333333
SGS,5,2015,2,int,BUDA,0.133333333
SGS,6,2012,2,chr,BUDA,0.633333333
SGS,6,2013,2,chr,BUDA,0.966667
SGS,6,2014,2,chr,BUDA,1.3
SGS,6,2016,2,chr,BUDA,0.8
SGS,7,2012,3,chr,BUDA,1.15
SGS,7,2014,3,chr,BUDA,0.833333333
SGS,8,2012,3,con,BUDA,0.433333333
SGS,8,2014,3,con,BUDA,4.3
SGS,8,2016,3,con,BUDA,5.033333333
SGS,9,2012,3,int,BUDA,4.766666667
SGS,9,2013,3,int,BUDA,4.633333
SGS,9,2014,3,int,BUDA,29.16666667
SGS,9,2015,3,int,BUDA,19.36666667
SGS,9,2016,3,int,BUDA,9.133333333
SGS,10,2016,4,con,BUDA,1.8
SGS,11,2012,4,int,BUDA,2.166666667
SGS,11,2013,4,int,BUDA,7.966667
SGS,11,2014,4,int,BUDA,17.76666667
SGS,11,2016,4,int,BUDA,8.466666667
SGS,12,2012,4,chr,BUDA,0.133333333
SGS,12,2013,4,chr,BUDA,25.26667
SGS,12,2015,4,chr,BUDA,16.56666667
SGS,13,2014,5,con,BUDA,1.633333333
SGS,13,2015,5,con,BUDA,1.033333333
SGS,14,2013,5,chr,BUDA,1.8
SGS,15,2012,5,int,BUDA,7.3
SGS,15,2014,5,int,BUDA,6.133333333
SGS,15,2015,5,int,BUDA,2.9
SGS,15,2016,5,int,BUDA,3.3
SGS,16,2014,6,con,BUDA,2.2
SGS,16,2015,6,con,BUDA,0.633333333
SGS,17,2016,6,int,BUDA,1.333333333
SGS,18,2012,6,chr,BUDA,1.166666667
SGS,18,2013,6,chr,BUDA,1.133333
SGS,18,2014,6,chr,BUDA,1.733333333
SGS,18,2015,6,chr,BUDA,1.5
SGS,18,2016,6,chr,BUDA,6.633333333
SGS,19,2012,7,int,BUDA,4.2
SGS,19,2014,7,int,BUDA,11.43333333
SGS,19,2015,7,int,BUDA,2.166666667
SGS,19,2016,7,int,BUDA,0.333333333
SGS,20,2013,7,con,BUDA,2.7
SGS,20,2015,7,con,BUDA,9.1
SGS,20,2016,7,con,BUDA,10.66666667
SGS,21,2012,7,chr,BUDA,7.133333333
SGS,21,2013,7,chr,BUDA,13.23333
SGS,21,2014,7,chr,BUDA,4.333333333
SGS,21,2015,7,chr,BUDA,9.466666667
SGS,21,2016,7,chr,BUDA,0.066666667
SGS,22,2014,8,int,BUDA,0.366666667
SGS,24,2012,8,chr,BUDA,6.966666667
SGS,24,2014,8,chr,BUDA,17.1
SGS,24,2015,8,chr,BUDA,8.133333333
SGS,24,2016,8,chr,BUDA,0.866666667
SGS,27,2014,9,con,BUDA,1.766666667
SGS,27,2015,9,con,BUDA,25.73333333
SGS,28,2013,10,int,BUDA,3.666667
SGS,28,2015,10,int,BUDA,0.933333333
SGS,28,2016,10,int,BUDA,4.5
SGS,29,2013,10,chr,BUDA,11.06667
SGS,29,2014,10,chr,BUDA,4.733333333
SGS,29,2015,10,chr,BUDA,1.866666667
SGS,30,2012,10,con,BUDA,0.9
SGS,1,2012,1,con,C3,0.066666667
SGS,1,2013,1,con,C3,3.1
SGS,1,2014,1,con,C3,33.06666667
SGS,1,2015,1,con,C3,64
SGS,1,2016,1,con,C3,35
SGS,1,2017,1,con,C3,11.86666667
SGS,2,2013,1,chr,C3,0.4
SGS,2,2014,1,chr,C3,28.9
SGS,2,2015,1,chr,C3,72.5
SGS,2,2016,1,chr,C3,47.7
SGS,2,2017,1,chr,C3,10.36666667
SGS,3,2013,1,int,C3,0.433333
SGS,3,2014,1,int,C3,27.33333333
SGS,3,2015,1,int,C3,20
SGS,3,2016,1,int,C3,58.43333333
SGS,3,2017,1,int,C3,1.033333333
SGS,4,2012,2,con,C3,0.033333333
SGS,4,2013,2,con,C3,1.566667
SGS,4,2014,2,con,C3,47.73333333
SGS,4,2015,2,con,C3,55.33333333
SGS,4,2016,2,con,C3,33.33333333
SGS,4,2017,2,con,C3,0.8
SGS,5,2013,2,int,C3,0.366667
SGS,5,2014,2,int,C3,32.83333333
SGS,5,2015,2,int,C3,61.13333333
SGS,5,2016,2,int,C3,110.4666667
SGS,5,2017,2,int,C3,12.83333333
SGS,6,2014,2,chr,C3,21.83333333
SGS,6,2015,2,chr,C3,62.1
SGS,6,2016,2,chr,C3,77
SGS,6,2017,2,chr,C3,49.53333333
SGS,7,2014,3,chr,C3,34.63333333
SGS,7,2015,3,chr,C3,16.86666667
SGS,7,2016,3,chr,C3,65.1
SGS,7,2017,3,chr,C3,13.4
SGS,8,2014,3,con,C3,11.23333333
SGS,8,2015,3,con,C3,20.1
SGS,8,2016,3,con,C3,16.4
SGS,8,2017,3,con,C3,24.83333333
SGS,9,2014,3,int,C3,63.1
SGS,9,2015,3,int,C3,37.5
SGS,9,2016,3,int,C3,34.93333333
SGS,9,2017,3,int,C3,32.5
SGS,10,2013,4,con,C3,0.466667
SGS,10,2014,4,con,C3,18.7
SGS,10,2015,4,con,C3,34.5
SGS,10,2016,4,con,C3,18.5
SGS,10,2017,4,con,C3,10.83333333
SGS,11,2014,4,int,C3,19.06666667
SGS,11,2015,4,int,C3,16.4
SGS,11,2016,4,int,C3,30.83333333
SGS,11,2017,4,int,C3,35.63333333
SGS,12,2014,4,chr,C3,20.86666667
SGS,12,2015,4,chr,C3,23.5
SGS,12,2016,4,chr,C3,88.8
SGS,12,2017,4,chr,C3,12.86666667
SGS,13,2014,5,con,C3,13.63333333
SGS,13,2015,5,con,C3,42.56666667
SGS,13,2016,5,con,C3,48.8
SGS,13,2017,5,con,C3,20.93333333
SGS,14,2013,5,chr,C3,1.566667
SGS,14,2014,5,chr,C3,0.7
SGS,14,2015,5,chr,C3,22.6
SGS,14,2016,5,chr,C3,42.23333333
SGS,14,2017,5,chr,C3,18.33333333
SGS,15,2014,5,int,C3,11.23333333
SGS,15,2015,5,int,C3,19.53333333
SGS,15,2016,5,int,C3,49.5
SGS,15,2017,5,int,C3,26.9
SGS,16,2014,6,con,C3,63.13333333
SGS,16,2015,6,con,C3,66.7
SGS,16,2016,6,con,C3,34
SGS,16,2017,6,con,C3,16.66666667
SGS,17,2014,6,int,C3,2.5
SGS,17,2015,6,int,C3,10.26666667
SGS,17,2016,6,int,C3,45.53333333
SGS,18,2014,6,chr,C3,17.46666667
SGS,18,2015,6,chr,C3,12.06666667
SGS,18,2016,6,chr,C3,36.96666667
SGS,18,2017,6,chr,C3,18.6
SGS,19,2014,7,int,C3,26.76666667
SGS,19,2015,7,int,C3,23.06666667
SGS,19,2016,7,int,C3,33.33333333
SGS,19,2017,7,int,C3,2.7
SGS,20,2014,7,con,C3,17.73333333
SGS,20,2015,7,con,C3,21.53333333
SGS,20,2016,7,con,C3,7.366666667
SGS,20,2017,7,con,C3,17.1
SGS,21,2014,7,chr,C3,40.6
SGS,21,2015,7,chr,C3,12.5
SGS,21,2016,7,chr,C3,26.7
SGS,21,2017,7,chr,C3,17.43333333
SGS,22,2013,8,int,C3,0.233333
SGS,22,2014,8,int,C3,20.23333333
SGS,22,2015,8,int,C3,35.5
SGS,22,2016,8,int,C3,44.16666667
SGS,22,2017,8,int,C3,0.8
SGS,23,2014,8,con,C3,28.63333333
SGS,23,2015,8,con,C3,27.5
SGS,23,2016,8,con,C3,41.76666667
SGS,23,2017,8,con,C3,11.46666667
SGS,24,2014,8,chr,C3,15.9
SGS,24,2015,8,chr,C3,14.63333333
SGS,24,2016,8,chr,C3,47.23333333
SGS,24,2017,8,chr,C3,1.933333333
SGS,25,2014,9,chr,C3,35.3
SGS,25,2015,9,chr,C3,18.83333333
SGS,25,2016,9,chr,C3,80.23333333
SGS,25,2017,9,chr,C3,12.4
SGS,26,2013,9,int,C3,0.466667
SGS,26,2014,9,int,C3,22.3
SGS,26,2015,9,int,C3,9.533333333
SGS,26,2016,9,int,C3,69.46666667
SGS,26,2017,9,int,C3,1.866666667
SGS,27,2014,9,con,C3,31.06666667
SGS,27,2015,9,con,C3,24.86666667
SGS,27,2016,9,con,C3,7.5
SGS,27,2017,9,con,C3,10.9
SGS,28,2012,10,int,C3,1.433333333
SGS,28,2014,10,int,C3,3.233333333
SGS,28,2015,10,int,C3,30.46666667
SGS,28,2016,10,int,C3,43.86666667
SGS,28,2017,10,int,C3,8.933333333
SGS,29,2014,10,chr,C3,12.4
SGS,29,2015,10,chr,C3,40.16666667
SGS,29,2016,10,chr,C3,28.53333333
SGS,29,2017,10,chr,C3,1.4
SGS,30,2014,10,con,C3,78.46666667
SGS,30,2015,10,con,C3,59.76666667
SGS,30,2016,10,con,C3,36.26666667
SGS,30,2017,10,con,C3,44.9
SGS,1,2017,1,con,C4,0.533333333
SGS,2,2014,1,chr,C4,4.433333333
SGS,2,2015,1,chr,C4,6.5
SGS,3,2015,1,int,C4,0.066666667
SGS,4,2012,2,con,C4,23.36666667
SGS,4,2014,2,con,C4,0.133333333
SGS,5,2015,2,int,C4,0.233333333
SGS,6,2014,2,chr,C4,0.033333333
SGS,6,2015,2,chr,C4,1.733333333
SGS,6,2016,2,chr,C4,9.966666667
SGS,6,2017,2,chr,C4,0.166666667
SGS,7,2012,3,chr,C4,0.7
SGS,7,2015,3,chr,C4,0.833333333
SGS,7,2017,3,chr,C4,2.5
SGS,9,2016,3,int,C4,0.8
SGS,9,2017,3,int,C4,0.733333333
SGS,10,2013,4,con,C4,0.333333
SGS,10,2014,4,con,C4,0.7
SGS,10,2015,4,con,C4,1.833333333
